"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Pocahontas County, IA"	"19151"	115	4726	2433.3	2076.5
	"Polk County, IA"	"19153"	3279	168103	1950.6	1969.6
	"Pottawattamie County, IA"	"19155"	926	44759	2068.9	2033.7
	"Poweshiek County, IA"	"19157"	222	10966	2024.4	1755.4
	"Ringgold County, IA"	"19159"	77	3771	2041.9	1600.5
	"Sac County, IA"	"19161"	182	6717	2709.5	2147.8
	"Scott County, IA"	"19163"	1355	76338	1775.0	1770.1
	"Shelby County, IA"	"19165"	166	7983	2079.4	1694.0
	"Sioux County, IA"	"19167"	289	15444	1871.3	1515.1
	"Story County, IA"	"19169"	527	31290	1684.2	1524.3
	"Tama County, IA"	"19171"	225	10130	2221.1	1933.3
	"Taylor County, IA"	"19173"	104	3922	2651.7	2222.4
	"Union County, IA"	"19175"	182	7249	2510.7	2355.6
	"Van Buren County, IA"	"19177"	93	4575	2032.8	1975.2
	"Wapello County, IA"	"19179"	458	17913	2556.8	2433.3
	"Warren County, IA"	"19181"	423	22282	1898.4	1938.2
	"Washington County, IA"	"19183"	246	12457	1974.8	1701.9
	"Wayne County, IA"	"19185"	118	4227	2791.6	2433.9
	"Webster County, IA"	"19187"	483	19239	2510.5	2376.1
	"Winnebago County, IA"	"19189"	130	6516	1995.1	1647.8
	"Winneshiek County, IA"	"19191"	242	11573	2091.1	1739.3
	"Woodbury County, IA"	"19193"	825	42831	1926.2	1919.0
	"Worth County, IA"	"19195"	87	4573	1902.5	1726.7
	"Wright County, IA"	"19197"	211	8352	2526.3	2068.5
	"Allen County, KS"	"20001"	201	7472	2690.0	2523.6
	"Anderson County, KS"	"20003"	111	4971	2233.0	2041.0
	"Atchison County, KS"	"20005"	192	8066	2380.4	2259.9
	"Barber County, KS"	"20007"	91	2974	3059.9	2871.0
	"Barton County, KS"	"20009"	320	14310	2236.2	2041.9
	"Bourbon County, KS"	"20011"	200	8198	2439.6	2307.2
	"Brown County, KS"	"20013"	128	5686	2251.1	2151.4
	"Butler County, KS"	"20015"	670	28662	2337.6	2285.2
	"Chase County, KS"	"20017"	32	1888	1694.9	1625.1
	"Chautauqua County, KS"	"20019"	59	2629	2244.2	2078.4
	"Cherokee County, KS"	"20021"	271	11122	2436.6	2571.6
	"Cheyenne County, KS"	"20023"	52	2142	2427.6	1906.4
	"Clark County, KS"	"20025"	52	1334	3898.1	3178.7
	"Clay County, KS"	"20027"	112	5465	2049.4	1729.5
	"Cloud County, KS"	"20029"	166	5894	2816.4	2408.9
	"Coffey County, KS"	"20031"	95	5000	1900.0	1921.2
	"Comanche County, KS"	"20033"	39	1358	2871.9	2927.7
	"Cowley County, KS"	"20035"	464	18503	2507.7	2366.0
	"Crawford County, KS"	"20037"	417	17561	2374.6	2230.2
	"Decatur County, KS"	"20039"	50	2384	2097.3	1628.6
	"Dickinson County, KS"	"20041"	261	10834	2409.1	2042.9
	"Doniphan County, KS"	"20043"	100	4168	2399.2	2244.1
	"Douglas County, KS"	"20045"	674	38134	1767.5	1740.7
	"Edwards County, KS"	"20047"	42	1776	2364.9	2227.7
	"Elk County, KS"	"20049"	40	2211	1809.1	1732.2
	"Ellis County, KS"	"20051"	265	12321	2150.8	1894.5
	"Ellsworth County, KS"	"20053"	98	3775	2596.0	2265.7
	"Finney County, KS"	"20055"	166	10893	1523.9	1557.7
	"Ford County, KS"	"20057"	268	11053	2424.7	2167.4
	"Franklin County, KS"	"20059"	284	12143	2338.8	2445.6
	"Geary County, KS"	"20061"	182	8601	2116.0	2144.7
	"Gove County, KS"	"20063"	53	1864	2843.3	2193.2
	"Graham County, KS"	"20065"	52	1935	2687.3	2335.4
	"Grant County, KS"	"20067"	54	2724	1982.4	2110.5
	"Gray County, KS"	"20069"	58	2700	2148.1	2079.8
	"Greeley County, KS"	"20071"	20	823	2430.1	1751.1
	"Greenwood County, KS"	"20073"	107	4479	2388.9	2297.6
	"Hamilton County, KS"	"20075"	24	937	2561.4	2766.6
	"Harper County, KS"	"20077"	87	3781	2301.0	2130.1
	"Harvey County, KS"	"20079"	400	19122	2091.8	1778.9
	"Haskell County, KS"	"20081"	37	1517	2439.0	2426.5
	"Hodgeman County, KS"	"20083"	21	1356	1548.7	1323.2
	"Jackson County, KS"	"20085"	171	7183	2380.6	2388.2
	"Jefferson County, KS"	"20087"	205	10023	2045.3	2099.9
	"Jewell County, KS"	"20089"	45	2510	1792.8	1559.3
	"Johnson County, KS"	"20091"	4252	228399	1861.7	1811.8
	"Kearny County, KS"	"20093"	28	1709	1638.4	1649.7
	"Kingman County, KS"	"20095"	140	5035	2780.5	2480.1
	"Kiowa County, KS"	"20097"	26	1468	1771.1	1384.3
	"Labette County, KS"	"20099"	276	11509	2398.1	2299.2
	"Lane County, KS"	"20101"	33	1160	2844.8	2785.7
	"Leavenworth County, KS"	"20103"	528	31100	1697.7	1814.9
	"Lincoln County, KS"	"20105"	39	2009	1941.3	1563.5
	"Linn County, KS"	"20107"	106	5993	1768.7	1895.5
	"Logan County, KS"	"20109"	40	1661	2408.2	1778.0
	"Lyon County, KS"	"20111"	278	14039	1980.2	1830.6
	"McPherson County, KS"	"20113"	400	16975	2356.4	1956.9
	"Marion County, KS"	"20115"	167	8144	2050.6	1718.6
	"Marshall County, KS"	"20117"	164	6390	2566.5	2065.3
	"Meade County, KS"	"20119"	36	2342	1537.1	1219.2
	"Miami County, KS"	"20121"	339	15410	2199.9	2243.5
	"Mitchell County, KS"	"20123"	78	4305	1811.8	1408.3
	"Montgomery County, KS"	"20125"	506	18565	2725.6	2605.2
	"Morris County, KS"	"20127"	105	4063	2584.3	2324.8
	"Morton County, KS"	"20129"	31	1667	1859.6	1689.6
	"Nemaha County, KS"	"20131"	149	6143	2425.5	1805.1
	"Neosho County, KS"	"20133"	215	9099	2362.9	2185.6
	"Ness County, KS"	"20135"	49	2188	2239.5	1667.0
	"Norton County, KS"	"20137"	84	3280	2561.0	2141.9
	"Osage County, KS"	"20139"	270	8961	3013.1	3063.8
	"Osborne County, KS"	"20141"	84	2744	3061.2	2418.0
	"Ottawa County, KS"	"20143"	81	3332	2431.0	2442.3
	"Pawnee County, KS"	"20145"	81	3981	2034.7	1891.4
	"Phillips County, KS"	"20147"	79	3584	2204.2	2022.5
	"Pottawatomie County, KS"	"20149"	178	9377	1898.3	1911.3
	"Pratt County, KS"	"20151"	142	5323	2667.7	2312.0
	"Rawlins County, KS"	"20153"	51	2058	2478.1	1961.9
	"Reno County, KS"	"20155"	728	35005	2079.7	1913.9
	"Republic County, KS"	"20157"	86	3904	2202.9	1771.7
	"Rice County, KS"	"20159"	126	5310	2372.9	2224.6
	"Riley County, KS"	"20161"	353	18634	1894.4	1749.9
	"Rooks County, KS"	"20163"	72	3201	2249.3	1919.4
	"Rush County, KS"	"20165"	87	2274	3825.9	3129.1
	"Russell County, KS"	"20167"	96	4716	2035.6	1812.0
	"Saline County, KS"	"20169"	506	26833	1885.7	1783.8
	"Scott County, KS"	"20171"	47	2792	1683.4	1429.0
	"Sedgwick County, KS"	"20173"	4125	200954	2052.7	2052.0
	"Seward County, KS"	"20175"	108	6272	1721.9	1690.8
	"Shawnee County, KS"	"20177"	1814	88453	2050.8	1997.4
	"Sheridan County, KS"	"20179"	42	1747	2404.1	2055.0
	"Sherman County, KS"	"20181"	71	3437	2065.8	1833.9
	"Smith County, KS"	"20183"	84	2953	2844.6	2131.9
	"Stafford County, KS"	"20185"	48	2625	1828.6	1595.8
	"Stanton County, KS"	"20187"	21	1039	2021.2	1651.3
	"Stevens County, KS"	"20189"	43	2298	1871.2	1676.0
	"Sumner County, KS"	"20191"	235	12368	1900.1	1823.2
	"Thomas County, KS"	"20193"	94	3718	2528.2	2145.7
	"Trego County, KS"	"20195"	62	2112	2935.6	2547.3
	"Wabaunsee County, KS"	"20197"	58	3798	1527.1	1594.5
	"Wallace County, KS"	"20199"	21	983	2136.3	1386.8
	"Washington County, KS"	"20201"	93	3948	2355.6	1979.1
	"Wichita County, KS"	"20203"	27	1163	2321.6	1873.7
	"Wilson County, KS"	"20205"	129	5456	2364.4	2296.7
	"Woodson County, KS"	"20207"	59	2115	2789.6	2454.1
	"Wyandotte County, KS"	"20209"	1177	55538	2119.3	2200.2
	"Adair County, KY"	"21001"	231	9788	2360.0	2560.5
	"Allen County, KY"	"21003"	224	10109	2215.8	2543.5
	"Anderson County, KY"	"21005"	219	9743	2247.8	2400.7
	"Ballard County, KY"	"21007"	108	4806	2247.2	2327.1
	"Barren County, KY"	"21009"	517	22196	2329.2	2407.0
	"Bath County, KY"	"21011"	144	5978	2408.8	2645.4
	"Bell County, KY"	"21013"	413	14532	2842.0	3113.2
	"Boone County, KY"	"21015"	749	44421	1686.1	1964.6
	"Bourbon County, KY"	"21017"	213	10728	1985.5	2076.9
	"Boyd County, KY"	"21019"	618	26452	2336.3	2406.4
	"Boyle County, KY"	"21021"	286	16225	1762.7	1745.5
	"Bracken County, KY"	"21023"	102	3948	2583.6	2853.3
	"Breathitt County, KY"	"21025"	179	6363	2813.1	3258.6
	"Breckinridge County, KY"	"21027"	213	10814	1969.7	2223.8
	"Bullitt County, KY"	"21029"	517	33264	1554.2	1863.7
	"Butler County, KY"	"21031"	140	6846	2045.0	2151.6
	"Caldwell County, KY"	"21033"	182	7405	2457.8	2608.6
	"Calloway County, KY"	"21035"	471	18587	2534.0	2693.3
	"Campbell County, KY"	"21037"	750	39297	1908.5	1941.8
	"Carlisle County, KY"	"21039"	75	3022	2481.8	2401.8
	"Carroll County, KY"	"21041"	119	4866	2445.5	2593.6
	"Carter County, KY"	"21043"	301	13776	2185.0	2441.6
	"Casey County, KY"	"21045"	183	9138	2002.6	2192.7
	"Christian County, KY"	"21047"	541	25207	2146.2	2155.4
	"Clark County, KY"	"21049"	394	17894	2201.9	2367.2
	"Clay County, KY"	"21051"	213	8876	2399.7	2666.1
	"Clinton County, KY"	"21053"	148	5557	2663.3	3205.7
	"Crittenden County, KY"	"21055"	148	5364	2759.1	2939.7
	"Cumberland County, KY"	"21057"	119	4219	2820.6	2927.9
	"Daviess County, KY"	"21059"	1011	48163	2099.1	2088.1
	"Edmonson County, KY"	"21061"	134	7190	1863.7	2096.7
	"Elliott County, KY"	"21063"	62	4301	1441.5	1650.3
	"Estill County, KY"	"21065"	158	7568	2087.7	2551.8
	"Fayette County, KY"	"21067"	2000	112940	1770.9	1826.5
	"Fleming County, KY"	"21069"	176	7254	2426.2	2860.4
	"Floyd County, KY"	"21071"	486	18797	2585.5	2902.2
	"Franklin County, KY"	"21073"	483	25234	1914.1	2044.6
	"Fulton County, KY"	"21075"	92	3649	2521.2	2551.2
	"Gallatin County, KY"	"21077"	89	3235	2751.2	3553.2
	"Garrard County, KY"	"21079"	158	8624	1832.1	2046.2
	"Grant County, KY"	"21081"	231	9626	2399.8	2913.6
	"Graves County, KY"	"21083"	485	19727	2458.6	2512.8
	"Grayson County, KY"	"21085"	312	13110	2379.9	2623.2
	"Green County, KY"	"21087"	169	6624	2551.3	2694.4
	"Greenup County, KY"	"21089"	464	21142	2194.7	2367.3
	"Hancock County, KY"	"21091"	74	4395	1683.7	1949.7
	"Hardin County, KY"	"21093"	737	41669	1768.7	1885.0
	"Harlan County, KY"	"21095"	385	14122	2726.2	2934.7
	"Harrison County, KY"	"21097"	230	9363	2456.5	2603.0
	"Hart County, KY"	"21099"	216	9163	2357.3	2626.7
	"Henderson County, KY"	"21101"	469	22309	2102.3	2185.0
	"Henry County, KY"	"21103"	157	7754	2024.8	2231.0
	"Hickman County, KY"	"21105"	73	3348	2180.4	2082.0
	"Hopkins County, KY"	"21107"	637	24139	2638.9	2767.2
	"Jackson County, KY"	"21109"	141	6353	2219.4	2581.7
	"Jefferson County, KY"	"21111"	6441	340394	1892.2	1888.9
	"Jessamine County, KY"	"21113"	387	21357	1812.1	1864.0
	"Johnson County, KY"	"21115"	277	11660	2375.6	2701.7
	"Kenton County, KY"	"21117"	1264	64708	1953.4	2056.5
	"Knott County, KY"	"21119"	186	7723	2408.4	2648.5
	"Knox County, KY"	"21121"	363	16428	2209.6	2467.6
	"Larue County, KY"	"21123"	153	7393	2069.5	2046.2
	"Laurel County, KY"	"21125"	539	27829	1936.8	2192.7
	"Lawrence County, KY"	"21127"	184	7696	2390.9	2820.0
	"Lee County, KY"	"21129"	106	3466	3058.3	3777.6
	"Leslie County, KY"	"21131"	139	5440	2555.1	2761.2
	"Letcher County, KY"	"21133"	306	12045	2540.5	2843.4
	"Lewis County, KY"	"21135"	171	6982	2449.2	2638.6
	"Lincoln County, KY"	"21137"	278	12597	2206.9	2392.6
	"Livingston County, KY"	"21139"	135	5730	2356.0	2744.0
	"Logan County, KY"	"21141"	269	14038	1916.2	2077.0
	"Lyon County, KY"	"21143"	112	5977	1873.8	2045.7
	"McCracken County, KY"	"21145"	879	36428	2413.0	2390.8
	"McCreary County, KY"	"21147"	179	7596	2356.5	2770.9
	"McLean County, KY"	"21149"	127	5403	2350.5	2509.0
	"Madison County, KY"	"21151"	686	34503	1988.2	2158.8
	"Magoffin County, KY"	"21153"	156	5898	2645.0	2968.5
	"Marion County, KY"	"21155"	194	9097	2132.6	2166.3
	"Marshall County, KY"	"21157"	475	19822	2396.3	2610.3
	"Martin County, KY"	"21159"	112	5211	2149.3	2305.6
	"Mason County, KY"	"21161"	247	8819	2800.8	2974.9
	"Meade County, KY"	"21163"	210	11060	1898.7	2155.5
	"Menifee County, KY"	"21165"	99	3570	2773.1	3124.6
	"Mercer County, KY"	"21167"	266	11847	2245.3	2415.6
	"Metcalfe County, KY"	"21169"	137	5396	2538.9	2687.2
	"Monroe County, KY"	"21171"	197	5969	3300.4	3769.9
	"Montgomery County, KY"	"21173"	312	12499	2496.2	2659.7
	"Morgan County, KY"	"21175"	132	5928	2226.7	2380.8
	"Muhlenberg County, KY"	"21177"	374	16957	2205.6	2324.8
	"Nelson County, KY"	"21179"	366	18980	1928.3	2178.5
	"Nicholas County, KY"	"21181"	103	3667	2808.8	2960.7
	"Ohio County, KY"	"21183"	283	12394	2283.4	2407.9
	"Oldham County, KY"	"21185"	376	23425	1605.1	2016.3
	"Owen County, KY"	"21187"	115	5363	2144.3	2425.6
	"Owsley County, KY"	"21189"	63	2422	2601.2	2806.3
	"Pendleton County, KY"	"21191"	139	6467	2149.4	2355.3
	"Perry County, KY"	"21193"	420	13207	3180.1	3500.1
	"Pike County, KY"	"21195"	755	30822	2449.5	2708.8
	"Powell County, KY"	"21197"	144	5476	2629.7	2986.2
	"Pulaski County, KY"	"21199"	833	34656	2403.6	2663.0
	"Robertson County, KY"	"21201"	41	1434	2859.1	2793.9
	"Rockcastle County, KY"	"21203"	185	8662	2135.8	2495.3
	"Rowan County, KY"	"21205"	222	9745	2278.1	2448.3
	"Russell County, KY"	"21207"	240	10198	2353.4	2484.2
	"Scott County, KY"	"21209"	321	17306	1854.8	2203.5
	"Shelby County, KY"	"21211"	372	19435	1914.1	2236.5
	"Simpson County, KY"	"21213"	208	8672	2398.5	2637.1
	"Spencer County, KY"	"21215"	149	6870	2168.9	2929.2
	"Taylor County, KY"	"21217"	274	13292	2061.4	2171.6
	"Todd County, KY"	"21219"	139	5912	2351.2	2492.8
	"Trigg County, KY"	"21221"	159	9204	1727.5	2040.7
	"Trimble County, KY"	"21223"	102	4214	2420.5	2605.8
	"Union County, KY"	"21225"	147	6939	2118.5	2318.7
	"Warren County, KY"	"21227"	850	45161	1882.2	1999.6
	"Washington County, KY"	"21229"	123	6303	1951.5	1949.5
	"Wayne County, KY"	"21231"	227	11340	2001.8	2325.8
	"Webster County, KY"	"21233"	180	6620	2719.0	2731.1
	"Whitley County, KY"	"21235"	456	16362	2786.9	2995.7
	"Wolfe County, KY"	"21237"	117	3930	2977.1	3493.6
	"Woodford County, KY"	"21239"	233	12736	1829.5	2066.8
	"Acadia Parish, LA"	"22001"	604	25996	2323.4	2431.0
	"Allen Parish, LA"	"22003"	228	10499	2171.6	2327.6
	"Ascension Parish, LA"	"22005"	673	37706	1784.9	2171.8
	"Assumption Parish, LA"	"22007"	204	10851	1880.0	2004.6
	"Avoyelles Parish, LA"	"22009"	508	19572	2595.5	2704.9
	"Beauregard Parish, LA"	"22011"	375	16090	2330.6	2660.7
	"Bienville Parish, LA"	"22013"	209	8043	2598.5	2528.2
	"Bossier Parish, LA"	"22015"	1060	49578	2138.0	2268.3
	"Caddo Parish, LA"	"22017"	2252	114998	1958.3	1967.5
	"Calcasieu Parish, LA"	"22019"	2179	83371	2613.6	2798.9
	"Caldwell Parish, LA"	"22021"	164	4998	3281.3	3572.7
	"Cameron Parish, LA"	"22023"	50	3103	1611.3	1757.1
	"Catahoula Parish, LA"	"22025"	140	4858	2881.8	3157.6
	"Claiborne Parish, LA"	"22027"	210	8634	2432.2	2456.9
	"Concordia Parish, LA"	"22029"	252	9584	2629.4	2736.1
	"De Soto Parish, LA"	"22031"	271	13408	2021.2	2207.3
	"East Baton Rouge Parish, LA"	"22033"	3330	171780	1938.5	2036.8
	"East Carroll Parish, LA"	"22035"	63	2982	2112.7	2204.6
	"East Feliciana Parish, LA"	"22037"	249	9791	2543.2	3000.1
	"Evangeline Parish, LA"	"22039"	316	14629	2160.1	2323.9
	"Franklin Parish, LA"	"22041"	439	10501	4180.6	4238.0
	"Grant Parish, LA"	"22043"	202	9489	2128.8	2359.6
	"Iberia Parish, LA"	"22045"	684	30278	2259.1	2427.9
	"Iberville Parish, LA"	"22047"	307	13980	2196.0	2371.4
	"Jackson Parish, LA"	"22049"	221	8890	2485.9	2567.0
	"Jefferson Parish, LA"	"22051"	3662	203198	1802.2	1829.3
	"Jefferson Davis Parish, LA"	"22053"	394	14633	2692.5	2737.6
	"Lafayette Parish, LA"	"22055"	1534	83129	1845.3	1969.3
	"Lafourche Parish, LA"	"22057"	775	41428	1870.7	1976.8
	"LaSalle Parish, LA"	"22059"	155	7214	2148.6	2248.1
	"Lincoln Parish, LA"	"22061"	278	18155	1531.3	1547.5
	"Livingston Parish, LA"	"22063"	1011	49562	2039.9	2387.9
	"Madison Parish, LA"	"22065"	133	4657	2855.9	2901.6
	"Morehouse Parish, LA"	"22067"	351	13739	2554.8	2590.1
	"Natchitoches Parish, LA"	"22069"	387	18398	2103.5	2204.5
	"Orleans Parish, LA"	"22071"	2542	146056	1740.4	1822.8
	"Ouachita Parish, LA"	"22073"	1226	64052	1914.1	1979.2
	"Plaquemines Parish, LA"	"22075"	158	8815	1792.4	1878.1
	"Pointe Coupee Parish, LA"	"22077"	283	12467	2270.0	2458.0
	"Rapides Parish, LA"	"22079"	1452	60727	2391.0	2495.7
	"Red River Parish, LA"	"22081"	87	4346	2001.8	2104.9
	"Richland Parish, LA"	"22083"	252	9693	2599.8	2724.7
	"Sabine Parish, LA"	"22085"	271	13704	1977.5	2139.9
	"St. Bernard Parish, LA"	"22087"	239	13730	1740.7	1948.9
	"St. Charles Parish, LA"	"22089"	338	19101	1769.5	1970.9
	"St. Helena Parish, LA"	"22091"	102	5764	1769.6	1948.6
	"St. James Parish, LA"	"22093"	169	10067	1678.8	1845.7
	"St. John the Baptist Parish, LA"	"22095"	353	17130	2060.7	2273.3
	"St. Landry Parish, LA"	"22097"	982	38003	2584.0	2738.0
	"St. Martin Parish, LA"	"22099"	434	22077	1965.8	2206.0
	"St. Mary Parish, LA"	"22101"	470	23561	1994.8	2137.8
	"St. Tammany Parish, LA"	"22103"	2054	115554	1777.5	1991.1
	"Tangipahoa Parish, LA"	"22105"	1031	50985	2022.2	2323.7
	"Tensas Parish, LA"	"22107"	66	2940	2244.9	2428.0
	"Terrebonne Parish, LA"	"22109"	926	44131	2098.3	2291.8
	"Union Parish, LA"	"22111"	299	12705	2353.4	2597.0
	"Vermilion Parish, LA"	"22113"	644	25484	2527.1	2556.3
	"Vernon Parish, LA"	"22115"	429	16888	2540.3	2811.6
	"Washington Parish, LA"	"22117"	561	23251	2412.8	2616.4
	"Webster Parish, LA"	"22119"	529	22287	2373.6	2432.2
	"West Baton Rouge Parish, LA"	"22121"	167	9385	1779.4	1899.9
	"West Carroll Parish, LA"	"22123"	167	6177	2703.6	2923.8
	"West Feliciana Parish, LA"	"22125"	90	6151	1463.2	1584.5
	"Winn Parish, LA"	"22127"	168	7267	2311.8	2441.7
	"Androscoggin County, ME"	"23001"	1067	52892	2017.3	2062.5
	"Aroostook County, ME"	"23003"	928	45194	2053.4	2055.2
	"Cumberland County, ME"	"23005"	2392	147231	1624.7	1592.8
	"Franklin County, ME"	"23007"	361	17933	2013.0	2210.3
	"Hancock County, ME"	"23009"	584	36296	1609.0	1739.4
	"Kennebec County, ME"	"23011"	1277	64269	1987.0	2041.5
	"Knox County, ME"	"23013"	500	27295	1831.8	1768.7
	"Lincoln County, ME"	"23015"	431	26691	1614.8	1711.6
	"Oxford County, ME"	"23017"	607	34264	1771.5	1876.0
	"Penobscot County, ME"	"23019"	1577	78588	2006.7	2028.3
	"Piscataquis County, ME"	"23021"	233	12339	1888.3	2125.4
	"Sagadahoc County, ME"	"23023"	392	21390	1832.6	1940.1
	"Somerset County, ME"	"23025"	616	29960	2056.1	2310.4
	"Waldo County, ME"	"23027"	386	23786	1622.8	1892.3
	"Washington County, ME"	"23029"	409	21431	1908.5	2084.2
	"York County, ME"	"23031"	1813	112481	1611.8	1651.9
	"Allegany County, MD"	"24001"	1143	42125	2713.4	2675.1
	"Anne Arundel County, MD"	"24003"	4071	232549	1750.6	1906.8
	"Baltimore County, MD"	"24005"	8347	401439	2079.3	1904.8
	"Calvert County, MD"	"24009"	669	36818	1817.0	1949.1
	"Caroline County, MD"	"24011"	347	15335	2262.8	2398.5
	"Carroll County, MD"	"24013"	1699	79489	2137.4	2190.0
	"Cecil County, MD"	"24015"	917	43724	2097.2	2387.8
	"Charles County, MD"	"24017"	912	53737	1697.2	1938.3
	"Dorchester County, MD"	"24019"	427	19629	2175.4	2236.4
	"Frederick County, MD"	"24021"	1905	97878	1946.3	1984.1
	"Garrett County, MD"	"24023"	368	18266	2014.7	2141.8
	"Harford County, MD"	"24025"	1976	112899	1750.2	1874.1
	"Howard County, MD"	"24027"	1505	119171	1262.9	1417.9
	"Kent County, MD"	"24029"	270	14956	1805.3	1712.9
	"Montgomery County, MD"	"24031"	5862	438201	1337.7	1243.6
	"Prince George's County, MD"	"24033"	4896	319735	1531.3	1753.9
	"Queen Anne's County, MD"	"24035"	427	26102	1635.9	1887.1
	"St. Mary's County, MD"	"24037"	657	41056	1600.3	1731.3
	"Somerset County, MD"	"24039"	300	12110	2477.3	2558.0
	"Talbot County, MD"	"24041"	511	30615	1669.1	1630.6
	"Washington County, MD"	"24043"	1644	72813	2257.8	2196.3
	"Wicomico County, MD"	"24045"	1009	45074	2238.5	2311.7
	"Worcester County, MD"	"24047"	702	40128	1749.4	1856.0
	"Baltimore city, MD"	"24510"	5393	233451	2310.1	2354.5
	"Barnstable County, MA"	"25001"	3227	183569	1757.9	1685.7
	"Berkshire County, MA"	"25003"	1503	82602	1819.6	1685.9
	"Bristol County, MA"	"25005"	5243	267516	1959.9	1870.8
	"Dukes County, MA"	"25007"	159	10878	1461.7	1645.7
	"Essex County, MA"	"25009"	6474	371074	1744.7	1646.1
	"Franklin County, MA"	"25011"	722	40366	1788.6	1881.4
	"Hampden County, MA"	"25013"	4290	218466	1963.7	1830.2
	"Hampshire County, MA"	"25015"	1257	74300	1691.8	1666.7
	"Middlesex County, MA"	"25017"	10738	677944	1583.9	1484.8
	"Nantucket County, MA"	"25019"	79	4614	1712.2	1733.8
	"Norfolk County, MA"	"25021"	5812	333823	1741.0	1565.1
	"Plymouth County, MA"	"25023"	4474	256773	1742.4	1814.8
	"Suffolk County, MA"	"25025"	3941	259497	1518.7	1478.2
	"Worcester County, MA"	"25027"	6752	354633	1903.9	1825.9
	"Alcona County, MI"	"26001"	233	10951	2127.7	2396.3
	"Alger County, MI"	"26003"	126	6840	1842.1	1917.2
	"Allegan County, MI"	"26005"	985	53312	1847.6	1980.6
	"Alpena County, MI"	"26007"	446	18956	2352.8	2264.3
	"Antrim County, MI"	"26009"	294	17935	1639.3	1791.1
	"Arenac County, MI"	"26011"	251	10582	2372.0	2579.4
	"Baraga County, MI"	"26013"	104	5069	2051.7	2202.3
	"Barry County, MI"	"26015"	554	31020	1785.9	1948.1
	"Bay County, MI"	"26017"	1549	59548	2601.3	2541.1
	"Benzie County, MI"	"26019"	225	12905	1743.5	1818.1
	"Berrien County, MI"	"26021"	2067	84364	2450.1	2410.0
	"Branch County, MI"	"26023"	517	21991	2351.0	2539.0
	"Calhoun County, MI"	"26025"	1467	67741	2165.6	2132.0
	"Cass County, MI"	"26027"	566	30739	1841.3	2090.1
	"Charlevoix County, MI"	"26029"	333	17289	1926.1	2042.6
	"Cheboygan County, MI"	"26031"	355	19424	1827.6	1952.0
	"Chippewa County, MI"	"26033"	393	18934	2075.6	2211.4
	"Clare County, MI"	"26035"	446	20302	2196.8	2457.9
	"Clinton County, MI"	"26037"	650	36673	1772.4	1864.1
	"Crawford County, MI"	"26039"	164	10089	1625.5	1809.5
	"Delta County, MI"	"26041"	451	23948	1883.2	1810.6
	"Dickinson County, MI"	"26043"	387	16108	2402.5	2151.8
	"Eaton County, MI"	"26045"	1017	55124	1844.9	1964.4
	"Emmet County, MI"	"26047"	440	20420	2154.8	2137.6
	"Genesee County, MI"	"26049"	4798	198056	2422.5	2474.9
	"Gladwin County, MI"	"26051"	372	19367	1920.8	2162.6
	"Gogebic County, MI"	"26053"	237	10904	2173.5	2061.4
	"Grand Traverse County, MI"	"26055"	912	48538	1878.9	1892.3
	"Gratiot County, MI"	"26057"	565	20823	2713.3	2498.3
	"Hillsdale County, MI"	"26059"	578	24894	2321.8	2510.2
	"Houghton County, MI"	"26061"	416	18051	2304.6	2238.5
	"Huron County, MI"	"26063"	560	22723	2464.5	2392.4
	"Ingham County, MI"	"26065"	2065	105247	1962.1	2011.8
	"Ionia County, MI"	"26067"	547	25862	2115.1	2370.5
	"Iosco County, MI"	"26069"	494	21498	2297.9	2408.0
	"Iron County, MI"	"26071"	252	9791	2573.8	2280.7
	"Isabella County, MI"	"26073"	545	24023	2268.7	2307.3
	"Jackson County, MI"	"26075"	1779	78271	2272.9	2274.1
	"Kalamazoo County, MI"	"26077"	2069	108465	1907.5	1855.9
	"Kalkaska County, MI"	"26079"	199	9982	1993.6	2458.0
	"Kent County, MI"	"26081"	4744	238992	1985.0	1899.1
	"Keweenaw County, MI"	"26083"	18	2174	828.0 (Unreliable)	1046.5 (Unreliable)
	"Lake County, MI"	"26085"	182	9034	2014.6	2467.5
	"Lapeer County, MI"	"26087"	993	43580	2278.6	2590.6
	"Leelanau County, MI"	"26089"	235	18888	1244.2	1206.4
	"Lenawee County, MI"	"26091"	1148	51097	2246.7	2339.7
	"Livingston County, MI"	"26093"	1613	86154	1872.2	2096.9
	"Luce County, MI"	"26095"	84	3903	2152.2	2180.6
	"Mackinac County, MI"	"26097"	133	8657	1536.3	1620.0
	"Macomb County, MI"	"26099"	9371	412032	2274.3	2198.2
	"Manistee County, MI"	"26101"	306	17468	1751.8	1871.1
	"Marquette County, MI"	"26103"	680	34702	1959.5	1953.9
	"Mason County, MI"	"26105"	372	18718	1987.4	2077.0
	"Mecosta County, MI"	"26107"	410	22348	1834.6	2029.6
	"Menominee County, MI"	"26109"	335	15637	2142.4	2052.3
	"Midland County, MI"	"26111"	797	42278	1885.1	1786.4
	"Missaukee County, MI"	"26113"	183	8822	2074.4	2230.0
	"Monroe County, MI"	"26115"	1433	73137	1959.3	2008.5
	"Montcalm County, MI"	"26117"	652	30911	2109.3	2263.4
	"Montmorency County, MI"	"26119"	194	8304	2336.2	2493.9
