"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Franklin County, KS"	"20059"	344	76686	448.6	366.5
	"Geary County, KS"	"20061"	238	109249	217.9	346.8
	"Gove County, KS"	"20063"	55	7956	691.3	301.0
	"Graham County, KS"	"20065"	56	7706	726.7	345.7
	"Grant County, KS"	"20067"	63	23094	272.8	298.6
	"Gray County, KS"	"20069"	64	18207	351.5	298.3
	"Greeley County, KS"	"20071"	24	3915	613.0	313.1
	"Greenwood County, KS"	"20073"	127	18703	679.0	378.2
	"Hamilton County, KS"	"20075"	27	7607	354.9	378.7
	"Harper County, KS"	"20077"	107	17287	619.0	348.2
	"Harvey County, KS"	"20079"	474	104491	453.6	283.2
	"Haskell County, KS"	"20081"	45	12140	370.7	366.5
	"Hodgeman County, KS"	"20083"	24	5677	422.8	209.0
	"Jackson County, KS"	"20085"	193	40075	481.6	345.1
	"Jefferson County, KS"	"20087"	259	56646	457.2	329.0
	"Jewell County, KS"	"20089"	50	8917	560.7	259.7
	"Johnson County, KS"	"20091"	4829	1736233	278.1	256.0
	"Kearny County, KS"	"20093"	38	11809	321.8	287.4
	"Kingman County, KS"	"20095"	160	22824	701.0	379.1
	"Kiowa County, KS"	"20097"	29	7566	383.3	198.6
	"Labette County, KS"	"20099"	336	62045	541.5	367.6
	"Lane County, KS"	"20101"	34	4984	682.2	363.3
	"Leavenworth County, KS"	"20103"	683	238069	286.9	282.2
	"Lincoln County, KS"	"20105"	46	9357	491.6	235.6
	"Linn County, KS"	"20107"	136	28621	475.2	314.0
	"Logan County, KS"	"20109"	46	8429	545.7	273.2
	"Lyon County, KS"	"20111"	339	99954	339.2	288.6
	"McPherson County, KS"	"20113"	451	86882	519.1	291.7
	"Marion County, KS"	"20115"	198	36453	543.2	289.8
	"Marshall County, KS"	"20117"	180	29732	605.4	298.2
	"Meade County, KS"	"20119"	42	12857	326.7	194.6
	"Miami County, KS"	"20121"	403	98508	409.1	331.7
	"Mitchell County, KS"	"20123"	92	18833	488.5	241.6
	"Montgomery County, KS"	"20125"	600	100019	599.9	411.4
	"Morris County, KS"	"20127"	114	16901	674.5	339.8
	"Morton County, KS"	"20129"	36	8898	404.6	267.0
	"Nemaha County, KS"	"20131"	155	30612	506.3	243.8
	"Neosho County, KS"	"20133"	259	48875	529.9	353.5
	"Ness County, KS"	"20135"	54	9066	595.6	246.3
	"Norton County, KS"	"20137"	101	16573	609.4	355.4
	"Osage County, KS"	"20139"	309	47746	647.2	446.8
	"Osborne County, KS"	"20141"	99	11098	892.1	426.3
	"Ottawa County, KS"	"20143"	95	17898	530.8	369.1
	"Pawnee County, KS"	"20145"	102	20397	500.1	315.9
	"Phillips County, KS"	"20147"	89	16351	544.3	297.1
	"Pottawatomie County, KS"	"20149"	224	69654	321.6	298.3
	"Pratt County, KS"	"20151"	158	29077	543.4	339.5
	"Rawlins County, KS"	"20153"	57	7652	744.9	288.0
	"Reno County, KS"	"20155"	889	190604	466.4	312.8
	"Republic County, KS"	"20157"	102	14197	718.5	326.4
	"Rice County, KS"	"20159"	152	29760	510.8	357.7
	"Riley County, KS"	"20161"	405	223353	181.3	255.0
	"Rooks County, KS"	"20163"	88	15408	571.1	322.7
	"Rush County, KS"	"20165"	95	9331	1018.1	457.4
	"Russell County, KS"	"20167"	108	21006	514.1	271.4
	"Saline County, KS"	"20169"	623	166172	374.9	281.4
	"Scott County, KS"	"20171"	56	14997	373.4	227.4
	"Sedgwick County, KS"	"20173"	5205	1531021	340.0	320.1
	"Seward County, KS"	"20175"	130	69167	188.0	249.2
	"Shawnee County, KS"	"20177"	2216	535196	414.1	314.1
	"Sheridan County, KS"	"20179"	44	7545	583.2	281.4
	"Sherman County, KS"	"20181"	89	18005	494.3	301.0
	"Smith County, KS"	"20183"	92	11050	832.6	327.7
	"Stafford County, KS"	"20185"	58	12737	455.4	256.5
	"Stanton County, KS"	"20187"	21	6240	336.5	208.7
	"Stevens County, KS"	"20189"	50	17127	291.9	249.2
	"Sumner County, KS"	"20191"	296	70237	421.4	301.6
	"Thomas County, KS"	"20193"	111	23657	469.2	330.5
	"Trego County, KS"	"20195"	74	8703	850.3	430.7
	"Wabaunsee County, KS"	"20197"	72	20768	346.7	260.2
	"Wallace County, KS"	"20199"	21	4519	464.7	175.3
	"Washington County, KS"	"20201"	105	16712	628.3	313.5
	"Wichita County, KS"	"20203"	30	6427	466.8	270.3
	"Wilson County, KS"	"20205"	159	26564	598.6	381.1
	"Woodson County, KS"	"20207"	64	9457	676.7	348.9
	"Wyandotte County, KS"	"20209"	1568	488781	320.8	349.9
	"Adair County, KY"	"21001"	292	57754	505.6	411.2
	"Allen County, KY"	"21003"	288	61597	467.6	408.2
	"Anderson County, KY"	"21005"	276	65945	418.5	370.2
	"Ballard County, KY"	"21007"	129	24490	526.7	359.0
	"Barren County, KY"	"21009"	653	130795	499.3	387.2
	"Bath County, KY"	"21011"	188	36761	511.4	424.8
	"Bell County, KY"	"21013"	544	82161	662.1	525.0
	"Boone County, KY"	"21015"	946	381434	248.0	290.1
	"Bourbon County, KY"	"21017"	273	60091	454.3	345.2
	"Boyd County, KY"	"21019"	800	145415	550.1	403.1
	"Boyle County, KY"	"21021"	356	89634	397.2	286.2
	"Bracken County, KY"	"21023"	134	25118	533.5	472.3
	"Breathitt County, KY"	"21025"	280	40139	697.6	605.1
	"Breckinridge County, KY"	"21027"	280	59851	467.8	361.6
	"Bullitt County, KY"	"21029"	698	235826	296.0	295.8
	"Butler County, KY"	"21031"	187	38548	485.1	366.0
	"Caldwell County, KY"	"21033"	227	38038	596.8	418.4
	"Calloway County, KY"	"21035"	549	115160	476.7	403.6
	"Campbell County, KY"	"21037"	938	275626	340.3	298.6
	"Carlisle County, KY"	"21039"	95	14746	644.2	410.8
	"Carroll County, KY"	"21041"	160	32155	497.6	429.3
	"Carter County, KY"	"21043"	396	81588	485.4	401.9
	"Casey County, KY"	"21045"	247	47467	520.4	384.1
	"Christian County, KY"	"21047"	721	219797	328.0	365.7
	"Clark County, KY"	"21049"	510	107184	475.8	382.9
	"Clay County, KY"	"21051"	314	62975	498.6	470.9
	"Clinton County, KY"	"21053"	188	30468	617.0	519.0
	"Crittenden County, KY"	"21055"	177	27588	641.6	445.9
	"Cumberland County, KY"	"21057"	141	20235	696.8	454.7
	"Daviess County, KY"	"21059"	1249	297423	419.9	329.8
	"Edmonson County, KY"	"21061"	172	36197	475.2	341.9
	"Elliott County, KY"	"21063"	91	22876	397.8	304.6
	"Estill County, KY"	"21065"	229	43088	531.5	451.5
	"Fayette County, KY"	"21067"	2572	943941	272.5	284.7
	"Fleming County, KY"	"21069"	235	43618	538.8	471.8
	"Floyd County, KY"	"21071"	732	112928	648.2	541.5
	"Franklin County, KY"	"21073"	626	150796	415.1	334.1
	"Fulton County, KY"	"21075"	123	18703	657.6	446.4
	"Gallatin County, KY"	"21077"	126	25735	489.6	553.2
	"Garrard County, KY"	"21079"	198	51373	385.4	313.0
	"Grant County, KY"	"21081"	319	74494	428.2	467.1
	"Graves County, KY"	"21083"	593	112010	529.4	399.4
	"Grayson County, KY"	"21085"	397	78572	505.3	419.6
	"Green County, KY"	"21087"	204	33125	615.8	420.9
	"Greenup County, KY"	"21089"	576	108206	532.3	373.0
	"Hancock County, KY"	"21091"	102	26242	388.7	327.7
	"Hardin County, KY"	"21093"	981	322412	304.3	301.9
	"Harlan County, KY"	"21095"	547	82879	660.0	520.1
	"Harrison County, KY"	"21097"	289	55993	516.1	406.7
	"Hart County, KY"	"21099"	275	55666	494.0	412.8
	"Henderson County, KY"	"21101"	607	139028	436.6	351.9
	"Henry County, KY"	"21103"	200	46900	426.4	352.0
	"Hickman County, KY"	"21105"	89	13979	636.7	348.5
	"Hopkins County, KY"	"21107"	842	138526	607.8	471.2
	"Jackson County, KY"	"21109"	204	40054	509.3	449.3
	"Jefferson County, KY"	"21111"	8440	2289564	368.6	310.1
	"Jessamine County, KY"	"21113"	498	155301	320.7	297.1
	"Johnson County, KY"	"21115"	383	69473	551.3	462.5
	"Kenton County, KY"	"21117"	1656	492750	336.1	325.2
	"Knott County, KY"	"21119"	286	47199	605.9	496.9
	"Knox County, KY"	"21121"	496	95090	521.6	434.7
	"Larue County, KY"	"21123"	193	42460	454.5	330.6
	"Laurel County, KY"	"21125"	754	180399	418.0	372.0
	"Lawrence County, KY"	"21127"	256	47636	537.4	473.5
	"Lee County, KY"	"21129"	143	20091	711.8	636.6
	"Leslie County, KY"	"21131"	198	32137	616.1	488.5
	"Letcher County, KY"	"21133"	427	69281	616.3	489.9
	"Lewis County, KY"	"21135"	213	40778	522.3	413.9
	"Lincoln County, KY"	"21137"	361	73224	493.0	393.8
	"Livingston County, KY"	"21139"	174	27954	622.5	444.9
	"Logan County, KY"	"21141"	354	80147	441.7	347.6
	"Lyon County, KY"	"21143"	151	24737	610.4	384.5
	"McCracken County, KY"	"21145"	1098	195459	561.8	387.8
	"McCreary County, KY"	"21147"	252	53264	473.1	462.7
	"McLean County, KY"	"21149"	153	28437	538.0	388.0
	"Madison County, KY"	"21151"	878	265041	331.3	340.9
	"Magoffin County, KY"	"21153"	219	38448	569.6	506.2
	"Marion County, KY"	"21155"	238	57569	413.4	337.3
	"Marshall County, KY"	"21157"	593	93546	633.9	428.3
	"Martin County, KY"	"21159"	163	36908	441.6	408.0
	"Mason County, KY"	"21161"	306	51389	595.5	468.9
	"Meade County, KY"	"21163"	295	85168	346.4	353.1
	"Menifee County, KY"	"21165"	120	19066	629.4	477.6
	"Mercer County, KY"	"21167"	333	64356	517.4	386.1
	"Metcalfe County, KY"	"21169"	168	29947	561.0	411.0
	"Monroe County, KY"	"21171"	236	31913	739.5	570.3
	"Montgomery County, KY"	"21173"	408	82793	492.8	432.1
	"Morgan County, KY"	"21175"	177	39972	442.8	393.2
	"Muhlenberg County, KY"	"21177"	491	93428	525.5	395.1
	"Nelson County, KY"	"21179"	475	135496	350.6	340.6
	"Nicholas County, KY"	"21181"	130	21247	611.9	469.6
	"Ohio County, KY"	"21183"	366	72658	503.7	400.5
	"Oldham County, KY"	"21185"	464	194215	238.9	289.9
	"Owen County, KY"	"21187"	152	31990	475.1	388.9
	"Owsley County, KY"	"21189"	97	13466	720.3	554.0
	"Pendleton County, KY"	"21191"	188	43483	432.4	385.4
	"Perry County, KY"	"21193"	597	82602	722.7	603.0
	"Pike County, KY"	"21195"	1026	185392	553.4	453.8
	"Powell County, KY"	"21197"	213	36961	576.3	525.5
	"Pulaski County, KY"	"21199"	1065	191620	555.8	432.9
	"Robertson County, KY"	"21201"	54	6512	829.2	495.0
	"Rockcastle County, KY"	"21203"	235	50632	464.1	394.1
	"Rowan County, KY"	"21205"	283	73382	385.7	389.8
	"Russell County, KY"	"21207"	316	53128	594.8	424.9
	"Scott County, KY"	"21209"	453	157607	287.4	351.9
	"Shelby County, KY"	"21211"	459	136893	335.3	333.6
	"Simpson County, KY"	"21213"	273	53928	506.2	431.4
	"Spencer County, KY"	"21215"	186	53989	344.5	421.7
	"Taylor County, KY"	"21217"	351	76342	459.8	358.7
	"Todd County, KY"	"21219"	169	37198	454.3	384.8
	"Trigg County, KY"	"21221"	200	42616	469.3	330.3
	"Trimble County, KY"	"21223"	139	26115	532.3	447.8
	"Union County, KY"	"21225"	190	45101	421.3	372.1
	"Warren County, KY"	"21227"	1100	369342	297.8	315.8
	"Washington County, KY"	"21229"	154	36288	424.4	320.5
	"Wayne County, KY"	"21231"	300	61319	489.2	383.4
	"Webster County, KY"	"21233"	227	39789	570.5	433.0
	"Whitley County, KY"	"21235"	638	107839	591.6	529.8
	"Wolfe County, KY"	"21237"	166	21626	767.6	639.5
	"Woodford County, KY"	"21239"	298	77591	384.1	323.4
	"Acadia Parish, LA"	"22001"	816	187808	434.5	401.8
	"Allen Parish, LA"	"22003"	296	76930	384.8	366.3
	"Ascension Parish, LA"	"22005"	912	358251	254.6	331.7
	"Assumption Parish, LA"	"22007"	274	68569	399.6	335.8
	"Avoyelles Parish, LA"	"22009"	650	123341	527.0	439.1
	"Beauregard Parish, LA"	"22011"	532	109620	485.3	455.1
	"Bienville Parish, LA"	"22013"	260	41507	626.4	422.3
	"Bossier Parish, LA"	"22015"	1355	376539	359.9	357.4
	"Caddo Parish, LA"	"22017"	3024	753003	401.6	338.4
	"Calcasieu Parish, LA"	"22019"	2869	596109	481.3	452.9
	"Caldwell Parish, LA"	"22021"	213	30042	709.0	581.0
	"Cameron Parish, LA"	"22023"	69	20381	338.6	293.7
	"Catahoula Parish, LA"	"22025"	208	30167	689.5	573.9
	"Claiborne Parish, LA"	"22027"	276	48754	566.1	418.9
	"Concordia Parish, LA"	"22029"	339	60530	560.1	463.4
	"De Soto Parish, LA"	"22031"	371	81218	456.8	382.2
	"East Baton Rouge Parish, LA"	"22033"	4533	1339117	338.5	339.7
	"East Carroll Parish, LA"	"22035"	95	22020	431.4	407.9
	"East Feliciana Parish, LA"	"22037"	324	59164	547.6	472.3
	"Evangeline Parish, LA"	"22039"	444	101256	438.5	400.5
	"Franklin Parish, LA"	"22041"	557	61193	910.2	703.5
	"Grant Parish, LA"	"22043"	259	67111	385.9	371.2
	"Iberia Parish, LA"	"22045"	938	221115	424.2	405.8
	"Iberville Parish, LA"	"22047"	416	99146	419.6	384.9
	"Jackson Parish, LA"	"22049"	282	47642	591.9	433.5
	"Jefferson Parish, LA"	"22051"	4733	1306936	362.1	297.3
	"Jefferson Davis Parish, LA"	"22053"	507	94271	537.8	445.8
	"Lafayette Parish, LA"	"22055"	2008	716483	280.3	304.4
	"Lafourche Parish, LA"	"22057"	970	294217	329.7	304.5
	"LaSalle Parish, LA"	"22059"	179	44930	398.4	327.6
	"Lincoln Parish, LA"	"22061"	344	142873	240.8	248.8
	"Livingston Parish, LA"	"22063"	1351	413508	326.7	373.0
	"Madison Parish, LA"	"22065"	180	34908	515.6	493.6
	"Morehouse Parish, LA"	"22067"	461	79231	581.8	444.8
	"Natchitoches Parish, LA"	"22069"	519	117574	441.4	386.9
	"Orleans Parish, LA"	"22071"	3575	1165588	306.7	304.4
	"Ouachita Parish, LA"	"22073"	1631	470505	346.6	327.6
	"Plaquemines Parish, LA"	"22075"	206	70429	292.5	294.3
	"Pointe Coupee Parish, LA"	"22077"	366	66724	548.5	410.9
	"Rapides Parish, LA"	"22079"	1988	397201	500.5	431.1
	"Red River Parish, LA"	"22081"	117	25867	452.3	358.1
	"Richland Parish, LA"	"22083"	333	61674	539.9	454.8
	"Sabine Parish, LA"	"22085"	351	72196	486.2	370.8
	"St. Bernard Parish, LA"	"22087"	381	135527	281.1	335.9
	"St. Charles Parish, LA"	"22089"	436	158404	275.2	299.5
	"St. Helena Parish, LA"	"22091"	137	31693	432.3	331.0
	"St. James Parish, LA"	"22093"	242	64628	374.5	322.2
	"St. John the Baptist Parish, LA"	"22095"	493	131067	376.1	371.0
	"St. Landry Parish, LA"	"22097"	1343	251496	534.0	474.1
	"St. Martin Parish, LA"	"22099"	618	161249	383.3	372.4
	"St. Mary Parish, LA"	"22101"	626	158181	395.7	349.2
	"St. Tammany Parish, LA"	"22103"	2510	749596	334.8	298.8
	"Tangipahoa Parish, LA"	"22105"	1397	386490	361.5	375.2
	"Tensas Parish, LA"	"22107"	95	14120	672.8	472.0
	"Terrebonne Parish, LA"	"22109"	1207	340890	354.1	359.1
	"Union Parish, LA"	"22111"	398	67410	590.4	442.1
	"Vermilion Parish, LA"	"22113"	817	179703	454.6	404.9
	"Vernon Parish, LA"	"22115"	544	153436	354.5	435.5
	"Washington Parish, LA"	"22117"	780	138874	561.7	459.8
	"Webster Parish, LA"	"22119"	706	120090	587.9	428.5
	"West Baton Rouge Parish, LA"	"22121"	229	76407	299.7	311.5
	"West Carroll Parish, LA"	"22123"	207	33897	610.7	471.2
	"West Feliciana Parish, LA"	"22125"	133	46061	288.7	264.7
	"Winn Parish, LA"	"22127"	239	43639	547.7	439.8
	"Androscoggin County, ME"	"23001"	1269	321972	394.1	309.0
	"Aroostook County, ME"	"23003"	1085	206201	526.2	313.3
	"Cumberland County, ME"	"23005"	2773	870763	318.5	233.4
	"Franklin County, ME"	"23007"	414	90243	458.8	321.8
	"Hancock County, ME"	"23009"	684	163237	419.0	266.2
	"Kennebec County, ME"	"23011"	1553	361945	429.1	313.1
	"Knox County, ME"	"23013"	574	119308	481.1	268.0
	"Lincoln County, ME"	"23015"	488	102415	476.5	257.7
	"Oxford County, ME"	"23017"	725	171664	422.3	282.7
	"Penobscot County, ME"	"23019"	1875	457784	409.6	305.8
	"Piscataquis County, ME"	"23021"	279	50790	549.3	326.0
	"Sagadahoc County, ME"	"23023"	455	105532	431.1	286.0
	"Somerset County, ME"	"23025"	759	153229	495.3	359.0
	"Waldo County, ME"	"23027"	461	117493	392.4	282.0
	"Washington County, ME"	"23029"	494	94888	520.6	327.5
	"York County, ME"	"23031"	2117	604187	350.4	246.0
	"Allegany County, MD"	"24001"	1346	217706	618.3	416.0
	"Anne Arundel County, MD"	"24003"	5017	1692149	296.5	286.6
	"Baltimore County, MD"	"24005"	9941	2486753	399.8	293.1
	"Calvert County, MD"	"24009"	823	272472	302.0	289.5
	"Caroline County, MD"	"24011"	421	97965	429.7	361.3
	"Carroll County, MD"	"24013"	1958	503007	389.3	314.8
	"Cecil County, MD"	"24015"	1182	307180	384.8	368.4
	"Charles County, MD"	"24017"	1167	468195	249.3	290.1
	"Dorchester County, MD"	"24019"	508	97186	522.7	350.4
	"Frederick County, MD"	"24021"	2271	736537	308.3	290.0
	"Garrett County, MD"	"24023"	434	88529	490.2	325.4
	"Harford County, MD"	"24025"	2412	751009	321.2	280.7
	"Howard County, MD"	"24027"	1772	938095	188.9	202.1
	"Kent County, MD"	"24029"	304	59291	512.7	264.1
	"Montgomery County, MD"	"24031"	6767	3107876	217.7	180.6
	"Prince George's County, MD"	"24033"	6695	2714699	246.6	276.4
	"Queen Anne's County, MD"	"24035"	511	146545	348.7	282.1
	"St. Mary's County, MD"	"24037"	843	334698	251.9	265.6
	"Somerset County, MD"	"24039"	369	77327	477.2	399.8
	"Talbot County, MD"	"24041"	575	112370	511.7	255.5
	"Washington County, MD"	"24043"	1990	449321	442.9	339.8
	"Wicomico County, MD"	"24045"	1266	306134	413.5	365.6
	"Worcester County, MD"	"24047"	830	154262	538.0	297.1
	"Baltimore city, MD"	"24510"	7684	1859419	413.2	403.1
	"Barnstable County, MA"	"25001"	3559	643755	552.9	251.2
	"Berkshire County, MA"	"25003"	1751	383207	456.9	262.0
	"Bristol County, MA"	"25005"	6174	1670362	369.6	280.0
	"Dukes County, MA"	"25007"	179	51746	345.9	234.4
	"Essex County, MA"	"25009"	7417	2325520	318.9	238.9
	"Franklin County, MA"	"25011"	845	211897	398.8	278.8
	"Hampden County, MA"	"25013"	5091	1406578	361.9	277.2
	"Hampshire County, MA"	"25015"	1436	483908	296.8	243.4
	"Middlesex County, MA"	"25017"	12173	4740764	256.8	212.1
	"Nantucket County, MA"	"25019"	91	32631	278.9	246.9
	"Norfolk County, MA"	"25021"	6531	2084219	313.4	224.1
	"Plymouth County, MA"	"25023"	5170	1530382	337.8	263.3
	"Suffolk County, MA"	"25025"	4782	2329455	205.3	221.8
	"Worcester County, MA"	"25027"	7944	2451506	324.0	267.5
	"Alcona County, MI"	"26001"	268	31124	861.1	382.8
	"Alger County, MI"	"26003"	140	27990	500.2	284.8
	"Allegan County, MI"	"26005"	1184	343987	344.2	294.5
	"Alpena County, MI"	"26007"	517	86427	598.2	340.6
	"Antrim County, MI"	"26009"	346	69521	497.7	279.1
	"Arenac County, MI"	"26011"	291	45726	636.4	384.1
	"Baraga County, MI"	"26013"	130	25672	506.4	357.1
	"Barry County, MI"	"26015"	665	178378	372.8	290.1
	"Bay County, MI"	"26017"	1838	316536	580.7	389.3
	"Benzie County, MI"	"26019"	255	52519	485.5	268.9
	"Berrien County, MI"	"26021"	2459	464078	529.9	368.1
	"Branch County, MI"	"26023"	636	130703	486.6	390.9
	"Calhoun County, MI"	"26025"	1816	403809	449.7	339.3
	"Cass County, MI"	"26027"	683	155077	440.4	321.9
	"Charlevoix County, MI"	"26029"	385	78556	490.1	303.9
	"Cheboygan County, MI"	"26031"	418	76497	546.4	302.1
	"Chippewa County, MI"	"26033"	465	113983	408.0	327.9
	"Clare County, MI"	"26035"	582	91671	634.9	412.2
	"Clinton County, MI"	"26037"	755	232641	324.5	271.1
	"Crawford County, MI"	"26039"	201	41309	486.6	292.9
	"Delta County, MI"	"26041"	525	109182	480.8	280.5
	"Dickinson County, MI"	"26043"	433	77204	560.9	314.2
	"Eaton County, MI"	"26045"	1197	326515	366.6	293.1
	"Emmet County, MI"	"26047"	492	99498	494.5	307.8
	"Genesee County, MI"	"26049"	5992	1231870	486.4	390.3
	"Gladwin County, MI"	"26051"	446	75792	588.5	339.9
	"Gogebic County, MI"	"26053"	275	46364	593.1	321.6
	"Grand Traverse County, MI"	"26055"	1023	274577	372.6	268.7
	"Gratiot County, MI"	"26057"	654	124322	526.1	373.7
	"Hillsdale County, MI"	"26059"	693	137669	503.4	380.2
	"Houghton County, MI"	"26061"	467	109420	426.8	333.0
	"Huron County, MI"	"26063"	646	95359	677.4	369.3
	"Ingham County, MI"	"26065"	2557	857844	298.1	307.3
	"Ionia County, MI"	"26067"	658	192697	341.5	343.8
	"Iosco County, MI"	"26069"	596	76098	783.2	403.0
	"Iron County, MI"	"26071"	274	33887	808.6	328.2
	"Isabella County, MI"	"26073"	656	212031	309.4	346.5
	"Jackson County, MI"	"26075"	2123	477522	444.6	342.1
	"Kalamazoo County, MI"	"26077"	2508	780614	321.3	283.8
	"Kalkaska County, MI"	"26079"	242	51905	466.2	371.9
	"Kent County, MI"	"26081"	5724	1908495	299.9	283.5
	"Keweenaw County, MI"	"26083"	24	6590	364.2	218.9
	"Lake County, MI"	"26085"	229	34220	669.2	420.1
	"Lapeer County, MI"	"26087"	1172	265021	442.2	374.0
	"Leelanau County, MI"	"26089"	256	65517	390.7	175.7
	"Lenawee County, MI"	"26091"	1369	295589	463.1	352.3
	"Livingston County, MI"	"26093"	1862	561701	331.5	296.1
	"Luce County, MI"	"26095"	102	19231	530.4	337.5
	"Mackinac County, MI"	"26097"	158	32783	482.0	267.7
	"Macomb County, MI"	"26099"	11087	2594041	427.4	328.7
	"Manistee County, MI"	"26101"	361	73240	492.9	287.0
	"Marquette County, MI"	"26103"	813	201501	403.5	299.6
	"Mason County, MI"	"26105"	434	86449	502.0	315.7
	"Mecosta County, MI"	"26107"	514	129517	396.9	326.8
	"Menominee County, MI"	"26109"	381	70369	541.4	309.9
	"Midland County, MI"	"26111"	940	250539	375.2	269.3
	"Missaukee County, MI"	"26113"	214	45040	475.1	327.7
	"Monroe County, MI"	"26115"	1780	448638	396.8	309.8
	"Montcalm County, MI"	"26117"	792	188667	419.8	344.8
	"Montmorency County, MI"	"26119"	233	27731	840.2	409.9
	"Muskegon County, MI"	"26121"	1926	518386	371.5	307.7
	"Newaygo County, MI"	"26123"	607	143842	422.0	312.9
	"Oakland County, MI"	"26125"	13797	3722989	370.6	294.3
	"Oceana County, MI"	"26127"	383	78320	489.0	357.3
	"Ogemaw County, MI"	"26129"	471	62878	749.1	434.1
	"Ontonagon County, MI"	"26131"	141	18092	779.3	333.6
	"Osceola County, MI"	"26133"	334	69327	481.8	354.7
	"Oscoda County, MI"	"26135"	163	24895	654.7	386.8
	"Otsego County, MI"	"26137"	339	72848	465.4	313.6
	"Ottawa County, MI"	"26139"	2183	839236	260.1	238.5
	"Presque Isle County, MI"	"26141"	244	38609	632.0	279.1
	"Roscommon County, MI"	"26143"	561	71435	785.3	398.9
	"Saginaw County, MI"	"26145"	2542	580868	437.6	316.4
	"St. Clair County, MI"	"26147"	2376	479568	495.4	374.1
	"St. Joseph County, MI"	"26149"	912	182731	499.1	388.3
	"Sanilac County, MI"	"26151"	683	124552	548.4	374.9
	"Schoolcraft County, MI"	"26153"	137	24320	563.3	303.6
	"Shiawassee County, MI"	"26155"	921	205910	447.3	354.2
	"Tuscola County, MI"	"26157"	769	161133	477.2	336.1
	"Van Buren County, MI"	"26159"	961	225480	426.2	345.3
	"Washtenaw County, MI"	"26161"	2610	1084536	240.7	249.8
	"Wayne County, MI"	"26163"	24524	5271347	465.2	401.5
	"Wexford County, MI"	"26165"	445	99027	449.4	337.8
	"Aitkin County, MN"	"27001"	241	46941	513.4	260.8
	"Anoka County, MN"	"27003"	1914	1031360	185.6	203.5
	"Becker County, MN"	"27005"	334	100553	332.2	230.2
	"Beltrami County, MN"	"27007"	396	137447	288.1	253.5
	"Benton County, MN"	"27009"	340	119155	285.3	233.9
	"Big Stone County, MN"	"27011"	88	15209	578.6	236.0
	"Blue Earth County, MN"	"27013"	483	197678	244.3	212.6
	"Brown County, MN"	"27015"	332	75943	437.2	234.0
	"Carlton County, MN"	"27017"	442	106731	414.1	309.0
	"Carver County, MN"	"27019"	460	296195	155.3	182.3
	"Cass County, MN"	"27021"	334	86215	387.4	246.3
	"Chippewa County, MN"	"27023"	169	36366	464.7	243.4
	"Chisago County, MN"	"27025"	435	162980	266.9	239.6
	"Clay County, MN"	"27027"	490	186212	263.1	231.1
	"Clearwater County, MN"	"27029"	135	26374	511.9	346.1
	"Cook County, MN"	"27031"	58	15714	369.1	212.7
	"Cottonwood County, MN"	"27033"	182	34530	527.1	268.3
	"Crow Wing County, MN"	"27035"	685	190642	359.3	226.5
	"Dakota County, MN"	"27037"	2348	1243764	188.8	188.7
	"Dodge County, MN"	"27039"	187	61237	305.4	271.7
	"Douglas County, MN"	"27041"	495	111317	444.7	249.1
	"Faribault County, MN"	"27043"	233	42174	552.5	268.6
	"Fillmore County, MN"	"27045"	302	62670	481.9	258.7
	"Freeborn County, MN"	"27047"	447	91784	487.0	267.4
	"Goodhue County, MN"	"27049"	564	139463	404.4	250.6
	"Grant County, MN"	"27051"	92	17787	517.2	257.9
	"Hennepin County, MN"	"27053"	8036	3663346	219.4	200.9
	"Houston County, MN"	"27055"	211	56321	374.6	215.7
	"Hubbard County, MN"	"27057"	192	62006	309.6	190.8
	"Isanti County, MN"	"27059"	333	115879	287.4	242.3
	"Itasca County, MN"	"27061"	616	136106	452.6	276.7
	"Jackson County, MN"	"27063"	113	30274	373.3	188.8
	"Kanabec County, MN"	"27065"	174	47587	365.6	265.4
	"Kandiyohi County, MN"	"27067"	407	127552	319.1	209.7
	"Kittson County, MN"	"27069"	78	13181	591.8	272.7
	"Koochiching County, MN"	"27071"	175	38337	456.5	256.8
	"Lac qui Parle County, MN"	"27073"	104	20454	508.5	217.7
	"Lake County, MN"	"27075"	142	31958	444.3	220.3
	"Lake of the Woods County, MN"	"27077"	61	11627	524.6	319.1
	"Le Sueur County, MN"	"27079"	252	82955	303.8	243.1
	"Lincoln County, MN"	"27081"	112	17355	645.3	259.7
	"Lyon County, MN"	"27083"	247	77051	320.6	238.7
	"McLeod County, MN"	"27085"	423	107642	393.0	253.1
	"Mahnomen County, MN"	"27087"	73	16402	445.1	344.0
	"Marshall County, MN"	"27089"	97	28122	344.9	203.7
	"Martin County, MN"	"27091"	363	60067	604.3	295.0
	"Meeker County, MN"	"27093"	248	69313	357.8	240.3
	"Mille Lacs County, MN"	"27095"	323	77390	417.4	286.3
	"Morrison County, MN"	"27097"	355	98332	361.0	245.0
	"Mower County, MN"	"27099"	439	117644	373.2	227.5
	"Murray County, MN"	"27101"	134	25184	532.1	244.5
	"Nicollet County, MN"	"27103"	234	100243	233.4	192.4
	"Nobles County, MN"	"27105"	204	65187	312.9	213.5
	"Norman County, MN"	"27107"	103	19888	517.9	271.6
	"Olmsted County, MN"	"27109"	1189	454421	261.7	212.8
	"Otter Tail County, MN"	"27111"	807	173518	465.1	255.1
